Transaction_ID,Amount,Transaction_Type,Merchant,Location,Hour,Day_of_Week,Account_Type,Fraudulent
9218,911.6869812048494,Credit,Amazon,Local,8,Saturday,Business,0
9219,848.0887792407489,Debit,Walmart,International,7,Monday,Business,0
9220,136.22472940526586,Debit,Amazon,International,9,Sunday,Personal,1
9221,102.10007099348675,Debit,Target,International,1,Tuesday,Business,1
9222,593.3746653691004,Debit,Target,Local,9,Monday,Business,0
9223,536.7967927341948,Debit,Amazon,International,10,Monday,Business,0
9224,273.7138650157236,Credit,Amazon,Local,22,Thursday,Personal,0
9225,900.4585537082969,Debit,Target,International,10,Monday,Business,0
9226,928.0927454,Debit,Walmart,Local,4,Monday,Business,0
9227,408.58532395676104,Debit,Amazon,Local,13,Sunday,Business,0
9228,891.3995315,Debit,Target,Local,22,Friday,Personal,0
9229,390.1094053203429,Debit,Target,International,2,Friday,Business,0
9230,739.4486635114032,Debit,Walmart,Local,19,Saturday,Business,0
9231,481.1827953722469,Credit,Target,Local,22,Thursday,Business,0
9232,131.35732494211118,Credit,Amazon,Local,1,Sunday,Personal,0
9233,928.6548592246513,Credit,Target,Local,17,Tuesday,Personal,0
9234,459.55562744376124,Debit,Target,Local,0,Sunday,Personal,0
9235,737.1421699191797,Debit,Target,Local,0,Friday,Business,0
9236,373.5020762869792,Credit,Target,Local,16,Sunday,Business,0
9237,28.692069790472313,Debit,Walmart,Local,5,Saturday,Business,0
9238,109.52505510491756,Debit,Amazon,Local,12,Monday,Business,0
9239,501.25728469502513,Debit,Target,International,20,Saturday,Business,0
9240,693.0647135550988,Credit,Amazon,Local,23,Saturday,Personal,0
9241,341.38797331348627,Credit,Walmart,Local,20,Wednesday,Personal,0
9242,698.5335745858738,Credit,Amazon,Local,0,Friday,Business,0
9243,701.6492335376365,Debit,Walmart,Local,23,Saturday,Personal,0
9244,706.8965482545525,Credit,Amazon,Local,5,Saturday,Personal,0
9245,497.59663548030335,Credit,Amazon,Local,7,Wednesday,Business,0
9246,915.7372886,Credit,Target,Local,12,Tuesday,Business,0
9247,494.3045528008094,Debit,Amazon,International,1,Monday,Personal,0
9248,455.7625415616718,Credit,Target,International,7,Friday,Personal,0
9249,207.38701082052071,Credit,Target,International,21,Sunday,Business,0
9250,314.57853648277313,Debit,Amazon,Local,0,Tuesday,Business,0
9251,51.91114759312031,Credit,Target,Local,12,Sunday,Business,0
9252,637.1999406800085,Debit,Amazon,International,0,Sunday,Personal,0
9253,256.0503864878219,Debit,Target,International,9,Thursday,Personal,0
9254,311.11370194061044,Credit,Target,Local,4,Tuesday,Business,0
9255,773.1063764476779,Credit,Walmart,Local,22,Thursday,Business,0
9256,333.9489713298393,Credit,Walmart,International,19,Thursday,Business,0
9257,249.77393309301075,Debit,Amazon,International,12,Friday,Business,1
9258,177.3671716423687,Credit,Target,International,4,Wednesday,Business,0
9259,777.1098181601363,Credit,Walmart,International,9,Thursday,Personal,0
9260,138.4091954101266,Credit,Walmart,Local,2,Monday,Personal,0
9261,459.2162226,Debit,Walmart,International,1,Friday,Business,0
9262,511.86081491642244,Debit,Target,International,1,Saturday,Business,0
9263,690.5160135588575,Debit,Amazon,Local,4,Saturday,Business,0
9264,636.9506475096655,Credit,Target,International,3,Thursday,Personal,0
9265,812.6134662157231,Credit,Target,International,1,Friday,Business,0
9266,54.303919586975766,Debit,Walmart,International,20,Monday,Personal,1
9267,303.47631753160323,Credit,Target,Local,8,Friday,Personal,0
9268,287.33277758762597,Credit,Target,Local,23,Sunday,Business,0
9269,154.55673653618715,Debit,Walmart,International,8,Friday,Business,0
9270,296.2864713178787,Debit,Walmart,Local,8,Sunday,Business,0
9271,316.6676610014744,Debit,Target,Local,23,Saturday,Business,0
9272,526.6656173082035,Credit,Walmart,International,3,Thursday,Business,0
9273,667.0674341369935,Credit,Amazon,Local,7,Tuesday,Personal,0
9274,387.2895084756959,Credit,Amazon,International,17,Friday,Personal,0
9275,722.2755290002474,Debit,Amazon,Local,8,Thursday,Business,0
9276,342.8036851937842,Debit,Amazon,International,2,Saturday,Business,0
9277,297.38084054161277,Credit,Amazon,Local,5,Monday,Business,0
9278,545.7761752984541,Debit,Walmart,Local,22,Sunday,Business,0
9279,33.4791967,Debit,Walmart,International,18,Monday,Business,0
9280,88.99123239766037,Credit,Amazon,International,4,Tuesday,Personal,0
9281,423.7898481506618,Debit,Amazon,International,16,Monday,Personal,0
9282,943.4835842778389,Credit,Amazon,International,18,Thursday,Personal,0
9283,724.2966620449894,Debit,Walmart,Local,23,Tuesday,Personal,0
9284,97.24530380555217,Credit,Walmart,Local,2,Sunday,Business,0
9285,847.8548326530649,Debit,Target,International,7,Saturday,Business,0
9286,734.9777629020991,Credit,Target,Local,8,Thursday,Business,0
9287,614.8370604456267,Debit,Target,International,21,Saturday,Personal,0
9288,822.0900310030855,Debit,Target,Local,22,Saturday,Personal,0
9289,410.0687492655275,Debit,Walmart,International,21,Tuesday,Business,0
9290,229.2860403453142,Debit,Walmart,Local,7,Tuesday,Personal,0
9291,516.9031552176717,Debit,Walmart,International,13,Thursday,Business,0
9292,553.3533380375391,Credit,Walmart,Local,22,Tuesday,Business,0
9293,542.9431082898129,Credit,Amazon,Local,9,Thursday,Business,0
9294,569.4230535653043,Credit,Target,International,16,Monday,Business,0
9295,949.2178691,Debit,Walmart,Local,2,Sunday,Personal,0
9296,903.2231669,Credit,Walmart,Local,2,Monday,Business,0
9297,876.9598662,Debit,Target,International,2,Sunday,Business,0
9298,803.4026427995409,Debit,Walmart,International,3,Friday,Business,0
9299,943.9938261926325,Credit,Amazon,International,16,Wednesday,Business,0
9300,107.50969526260921,Credit,Walmart,International,13,Wednesday,Business,0
9301,272.4720288312821,Debit,Target,Local,1,Monday,Personal,0
9302,500.1053862,Debit,Amazon,International,11,Friday,Business,0
9303,848.0691481921712,Credit,Amazon,International,4,Wednesday,Business,0
9304,510.11405440750514,Credit,Target,International,21,Thursday,Personal,0
9305,750.5543919481728,Debit,Target,Local,1,Thursday,Business,0
9306,147.57030619642705,Debit,Amazon,Local,11,Tuesday,Business,0
9307,259.8896748467946,Credit,Walmart,Local,8,Wednesday,Business,0
9308,734.4583340872956,Debit,Target,Local,22,Saturday,Business,0
9309,173.0866687988468,Debit,Amazon,International,8,Thursday,Business,0
9310,357.8423753083775,Credit,Target,Local,19,Wednesday,Business,0
9311,272.21759523543574,Credit,Walmart,Local,22,Tuesday,Business,1
9312,356.3630772802537,Debit,Walmart,International,0,Monday,Personal,0
9313,711.2408085871906,Debit,Amazon,International,23,Friday,Business,0
9314,374.1687093,Credit,Walmart,Local,6,Saturday,Business,0
9315,559.7106893818608,Debit,Walmart,International,22,Tuesday,Business,1
9316,108.93255828386555,Credit,Walmart,Local,17,Tuesday,Personal,0
9317,806.9675163022815,Debit,Target,Local,9,Tuesday,Business,0
9318,376.1897393916436,Credit,Amazon,Local,14,Friday,Business,0
9319,652.0488174,Debit,Amazon,International,8,Thursday,Business,0
9320,728.1357056452143,Debit,Amazon,International,10,Wednesday,Personal,0
9321,217.56431289058338,Debit,Walmart,Local,23,Monday,Business,0
9322,885.8282351038165,Credit,Target,Local,0,Sunday,Personal,0
9323,620.0620090908834,Credit,Amazon,International,10,Monday,Personal,0
9324,434.43789033396666,Credit,Target,Local,0,Saturday,Business,0
9325,190.51183174243735,Debit,Amazon,International,4,Friday,Business,0
9326,942.8779285221947,Debit,Walmart,International,17,Monday,Personal,0
9327,757.5175220903088,Credit,Amazon,International,0,Saturday,Business,0
9328,215.94431710591638,Credit,Amazon,International,9,Saturday,Personal,0
9329,344.3336669769823,Debit,Walmart,Local,12,Friday,Business,0
9330,811.5775155071925,Debit,Walmart,International,7,Friday,Personal,1
9331,698.7208865831856,Debit,Amazon,International,12,Wednesday,Personal,0
9332,768.1264497885671,Debit,Target,International,19,Wednesday,Business,0
9333,446.7890911908031,Credit,Walmart,Local,1,Friday,Personal,0
9334,719.3115000157452,Credit,Amazon,Local,20,Wednesday,Business,0
9335,392.62878563527454,Debit,Walmart,Local,11,Thursday,Personal,0
9336,219.15028776881448,Debit,Target,Local,12,Tuesday,Personal,0
9337,636.3502644929464,Debit,Amazon,Local,21,Monday,Business,0
9338,976.2537863428063,Credit,Amazon,International,7,Monday,Personal,0
9339,317.4949616813763,Credit,Target,Local,14,Sunday,Personal,0
9340,466.3598962904142,Debit,Target,Local,6,Monday,Business,0
9341,677.2613574,Debit,Amazon,International,6,Monday,Personal,0
9342,546.0912193,Debit,Target,Local,16,Thursday,Personal,0
9343,844.9935177519587,Debit,Target,Local,18,Thursday,Personal,0
9344,764.1252794048207,Debit,Amazon,International,2,Tuesday,Personal,1
9345,67.71423182373347,Debit,Walmart,Local,6,Friday,Personal,0
9346,998.4370215845363,Credit,Target,Local,11,Wednesday,Business,1
9347,754.8784291822726,Credit,Walmart,International,13,Tuesday,Business,0
9348,865.2642831311721,Credit,Walmart,Local,1,Sunday,Business,0
9349,654.685735,Debit,Walmart,Local,6,Monday,Personal,0
9350,857.7222767662946,Debit,Target,International,15,Wednesday,Business,0
9351,121.25914517942232,Debit,Amazon,Local,8,Sunday,Personal,0
9352,354.2604572037224,Credit,Amazon,Local,0,Tuesday,Business,0
9353,877.6567341684478,Debit,Amazon,Local,11,Monday,Business,0
9354,209.63865915422332,Credit,Amazon,Local,1,Tuesday,Personal,0
9355,87.45967759422251,Debit,Amazon,Local,21,Monday,Business,0
9356,790.2377505457667,Debit,Amazon,International,17,Saturday,Personal,0
9357,837.1312940868632,Debit,Walmart,Local,13,Monday,Personal,0
9358,171.0256960080016,Credit,Walmart,International,11,Saturday,Personal,0
9359,855.8025229548883,Credit,Walmart,Local,17,Thursday,Personal,0
9360,689.9001176411979,Credit,Target,Local,4,Monday,Business,0
9361,524.8818564,Debit,Target,International,6,Tuesday,Personal,0
9362,831.9476908535712,Credit,Target,International,3,Wednesday,Personal,0
9363,425.0567568257761,Debit,Amazon,International,12,Thursday,Personal,0
9364,202.05401666116325,Debit,Walmart,Local,15,Saturday,Personal,0
9365,292.0041498445075,Credit,Target,Local,21,Wednesday,Business,1
9366,510.11237811038166,Credit,Walmart,International,15,Saturday,Personal,0
9367,536.0174847,Debit,Amazon,Local,18,Sunday,Business,0
9368,807.5250181768213,Debit,Walmart,Local,3,Friday,Business,0
9369,793.4391964158111,Debit,Amazon,Local,19,Wednesday,Personal,0
9370,585.5528916325292,Debit,Target,Local,19,Friday,Business,0
9371,782.9776285318217,Credit,Amazon,Local,0,Sunday,Personal,0
9372,199.85572371073428,Credit,Amazon,International,12,Friday,Personal,1
9373,59.563881822361395,Credit,Walmart,Local,19,Thursday,Personal,0
9374,874.8974844083531,Debit,Amazon,International,19,Wednesday,Business,0
9375,84.79894882514188,Debit,Target,Local,21,Saturday,Personal,0
9376,254.22154544655731,Debit,Target,Local,8,Monday,Business,0
9377,698.3657601281407,Credit,Amazon,Local,9,Thursday,Personal,0
9378,415.35345825103605,Debit,Walmart,Local,5,Thursday,Personal,0
9379,877.5508302163537,Debit,Target,International,21,Monday,Personal,0
9380,304.99999671564683,Credit,Target,Local,6,Wednesday,Business,0
9381,21.752633202665702,Credit,Amazon,Local,22,Saturday,Personal,0
9382,307.6490841551367,Debit,Amazon,International,15,Thursday,Business,0
9383,582.2942986929834,Credit,Target,Local,16,Friday,Personal,0
9384,382.1789916492604,Debit,Amazon,Local,23,Monday,Business,0
9385,539.5240282011677,Credit,Amazon,Local,0,Saturday,Personal,0
9386,877.8321376466686,Debit,Target,International,8,Tuesday,Personal,0
9387,913.3602036880649,Credit,Walmart,Local,13,Thursday,Business,0
9388,273.314324,Credit,Walmart,International,14,Saturday,Personal,1
9389,467.5190685372017,Credit,Target,International,3,Friday,Personal,0
9390,553.6525750890366,Credit,Amazon,Local,7,Wednesday,Personal,0
9391,949.6213323193646,Debit,Target,Local,14,Wednesday,Business,0
9392,998.6311459727408,Debit,Target,Local,21,Monday,Business,0
9393,243.05317635311138,Credit,Amazon,Local,3,Friday,Business,0
9394,729.7100726323573,Debit,Walmart,International,18,Monday,Business,0
9395,384.25075161086323,Credit,Walmart,Local,2,Thursday,Personal,0
9396,18.027114917351092,Credit,Amazon,Local,7,Monday,Personal,0
9397,19.15999721154333,Debit,Target,Local,1,Tuesday,Business,0
9398,465.96034748663317,Debit,Amazon,International,21,Monday,Personal,1
9399,493.45156387429125,Debit,Target,Local,7,Monday,Business,0
9400,32.34399960770823,Debit,Amazon,Local,7,Thursday,Personal,0
9401,690.0581426065595,Debit,Amazon,Local,16,Friday,Business,0
9402,301.0633547090036,Debit,Walmart,Local,15,Saturday,Business,0
9403,564.2941705205899,Debit,Walmart,Local,15,Saturday,Business,0
9404,307.9098824337646,Credit,Amazon,Local,15,Tuesday,Personal,0
9405,175.46297172061412,Debit,Amazon,Local,6,Monday,Business,0
9406,413.10200121288653,Credit,Walmart,International,14,Thursday,Business,0
9407,239.95063114259574,Debit,Target,International,16,Thursday,Personal,0
9408,539.4529671499764,Debit,Walmart,Local,2,Saturday,Personal,0
9409,206.84024498361515,Credit,Target,Local,0,Thursday,Personal,0
9410,513.3219168781808,Credit,Walmart,Local,7,Friday,Business,0
9411,165.80472972017887,Credit,Walmart,International,6,Monday,Personal,0
9412,674.2649623909272,Credit,Target,Local,17,Wednesday,Business,0
9413,756.3983075970099,Debit,Amazon,Local,22,Saturday,Personal,0
9414,119.29029190743444,Debit,Walmart,International,4,Sunday,Business,0
9415,473.1243879169658,Credit,Walmart,International,14,Sunday,Business,0
9416,80.16298364832484,Credit,Walmart,Local,6,Saturday,Business,0
9417,602.2006210865824,Debit,Amazon,Local,9,Tuesday,Personal,0
9418,271.7602549503489,Debit,Walmart,International,15,Wednesday,Business,0
9419,532.3482122703208,Credit,Amazon,International,22,Friday,Business,0
9420,522.2863992904482,Debit,Walmart,International,1,Sunday,Business,0
9421,925.1108027318625,Debit,Target,International,17,Saturday,Personal,0
9422,553.5923903430356,Credit,Walmart,Local,14,Monday,Personal,0
9423,587.1684949211325,Credit,Walmart,Local,22,Wednesday,Personal,0
9424,407.63659450673646,Credit,Amazon,International,18,Wednesday,Business,0
9425,949.5888071509886,Credit,Amazon,Local,19,Sunday,Business,0
9426,779.4140503452136,Debit,Amazon,Local,13,Saturday,Personal,0
9427,292.55123739981315,Credit,Target,International,22,Wednesday,Business,0
9428,845.7674899184698,Debit,Target,International,1,Tuesday,Personal,0
9429,438.0723965832391,Debit,Amazon,International,17,Monday,Personal,0
9430,830.3804721,Debit,Target,Local,8,Thursday,Personal,0
9431,824.6591876,Debit,Amazon,Local,0,Monday,Personal,0
9432,196.98148489522583,Credit,Target,Local,15,Sunday,Personal,0
9433,704.1297200697411,Debit,Amazon,International,11,Saturday,Personal,0
9434,297.7365396134658,Credit,Amazon,Local,11,Wednesday,Personal,0
9435,304.51774329274156,Debit,Target,International,18,Monday,Business,0
9436,303.38459611177495,Credit,Walmart,Local,9,Thursday,Business,0
9437,728.3125650843488,Debit,Amazon,International,19,Tuesday,Personal,0
9438,237.52778137461073,Debit,Amazon,Local,4,Monday,Business,0
9439,10.896776893629323,Credit,Walmart,Local,2,Monday,Personal,1
9440,718.0844849478068,Credit,Amazon,International,8,Tuesday,Business,0
9441,179.47289639677402,Credit,Amazon,International,20,Tuesday,Personal,0
9442,113.4375713547563,Credit,Target,Local,22,Saturday,Business,0
9443,245.14095938811954,Debit,Walmart,Local,14,Wednesday,Personal,0
9444,386.10151709947695,Debit,Amazon,International,13,Wednesday,Business,0
9445,481.1472641984687,Debit,Amazon,Local,10,Saturday,Personal,0
9446,54.12434030550451,Debit,Walmart,Local,12,Tuesday,Personal,0
9447,970.8675993010869,Debit,Walmart,International,6,Thursday,Business,0
9448,718.9024228853625,Credit,Target,International,1,Wednesday,Personal,0
9449,329.9621246710928,Credit,Target,Local,2,Thursday,Personal,0
9450,325.51028471254335,Debit,Target,International,19,Tuesday,Personal,0
9451,454.0571238747748,Credit,Amazon,Local,7,Monday,Business,0
9452,629.9823745354026,Debit,Walmart,Local,0,Saturday,Business,0
9453,154.9093359230781,Debit,Target,International,20,Sunday,Business,0
9454,197.0405156273028,Credit,Walmart,Local,3,Tuesday,Business,0
9455,860.8402370052154,Debit,Amazon,Local,12,Tuesday,Business,0
9456,263.6923746501818,Credit,Amazon,Local,23,Friday,Personal,0
9457,386.3930479954258,Debit,Walmart,Local,13,Tuesday,Personal,0
9458,872.5591324406159,Credit,Walmart,Local,8,Wednesday,Business,0
9459,666.5163511058244,Debit,Target,International,2,Sunday,Business,0
9460,348.2947605482715,Debit,Walmart,International,13,Monday,Business,0
9461,686.8625502673746,Credit,Target,Local,3,Thursday,Personal,0
9462,29.486383227599575,Debit,Walmart,Local,16,Friday,Personal,0
9463,738.2862334112516,Debit,Walmart,International,14,Sunday,Business,0
9464,492.1458801110771,Credit,Walmart,Local,11,Saturday,Business,0
9465,815.0503258116166,Credit,Amazon,International,13,Wednesday,Business,0
9466,955.0912754864037,Credit,Amazon,International,18,Monday,Personal,0
9467,926.5306639996227,Debit,Amazon,International,9,Sunday,Business,0
9468,910.1723930207874,Credit,Target,Local,4,Thursday,Business,0
9469,517.0482563745483,Credit,Target,Local,23,Monday,Personal,0
9470,366.54069299754866,Credit,Amazon,Local,16,Wednesday,Business,0
9471,470.38497148336603,Debit,Amazon,Local,16,Saturday,Business,0
9472,692.9970432802271,Credit,Walmart,International,2,Saturday,Business,0
9473,885.1577991024749,Debit,Walmart,Local,15,Monday,Personal,0
9474,214.91643997011835,Debit,Target,Local,8,Tuesday,Personal,0
9475,919.0112269,Credit,Target,Local,16,Monday,Personal,0
9476,817.0284296501902,Debit,Walmart,International,19,Tuesday,Personal,0
9477,979.0674550264523,Debit,Target,Local,11,Sunday,Business,1
9478,881.4492555488703,Debit,Amazon,International,23,Saturday,Personal,0
9479,287.1379563949876,Debit,Walmart,Local,1,Wednesday,Personal,0
9480,114.89635223060722,Debit,Walmart,Local,19,Friday,Personal,0
9481,121.11866127167274,Credit,Target,Local,15,Tuesday,Personal,0
9482,298.31108539249334,Credit,Walmart,Local,22,Saturday,Business,0
9483,618.0418867446939,Credit,Walmart,Local,22,Sunday,Personal,0
9484,806.2771228362008,Debit,Amazon,International,20,Monday,Personal,0
9485,900.2578039117491,Credit,Walmart,Local,22,Saturday,Personal,0
9486,627.5158505255405,Debit,Walmart,International,5,Monday,Personal,0
9487,15.574999620573191,Debit,Walmart,Local,1,Monday,Personal,0
9488,194.45360875334816,Debit,Walmart,Local,8,Saturday,Business,0
9489,108.72894181483427,Debit,Amazon,International,4,Wednesday,Personal,0
9490,369.6912308133199,Credit,Walmart,Local,17,Thursday,Personal,0
9491,506.33748369740846,Debit,Amazon,International,21,Monday,Business,0
9492,52.96320679277524,Credit,Amazon,International,20,Monday,Personal,0
9493,354.99319603769874,Credit,Amazon,Local,17,Tuesday,Business,0
9494,187.38787787906935,Debit,Target,Local,9,Friday,Business,0
9495,650.5994645962852,Credit,Target,Local,9,Saturday,Business,0
9496,469.6296456310966,Credit,Walmart,Local,22,Monday,Business,0
9497,500.3644704645697,Credit,Amazon,Local,9,Sunday,Business,0
9498,433.41487015312646,Debit,Target,International,17,Wednesday,Business,0
9499,956.4595133817013,Debit,Walmart,International,15,Thursday,Personal,0
9500,222.5877738703476,Debit,Target,Local,22,Thursday,Business,0
9501,521.4976172454355,Credit,Amazon,Local,5,Sunday,Personal,0
9502,738.6571946816825,Credit,Walmart,International,11,Thursday,Business,0
9503,561.2759690032169,Debit,Amazon,International,3,Wednesday,Personal,0
9504,929.7306769,Debit,Amazon,International,19,Thursday,Business,0
9505,384.1886720848713,Credit,Target,Local,15,Saturday,Personal,0
9506,469.03904771544626,Debit,Walmart,Local,21,Thursday,Business,0
9507,97.63709206258113,Debit,Walmart,International,21,Tuesday,Personal,0
9508,612.9091199414092,Credit,Walmart,International,21,Thursday,Personal,0
9509,295.32984876362497,Credit,Target,Local,10,Tuesday,Personal,0
9510,168.70594912041315,Debit,Walmart,International,0,Tuesday,Business,0
9511,549.08598,Debit,Target,Local,4,Tuesday,Personal,0
9512,536.9871607461115,Debit,Walmart,International,16,Wednesday,Business,0
9513,85.11292481180708,Debit,Target,Local,10,Monday,Personal,0
9514,701.233299,Credit,Walmart,International,13,Friday,Business,0
9515,627.5344687443444,Debit,Target,International,8,Sunday,Business,0
9516,197.12710991903222,Debit,Amazon,International,9,Sunday,Personal,0
9517,474.7405135325034,Credit,Amazon,International,3,Saturday,Personal,0
9518,723.1196873137743,Credit,Amazon,Local,1,Saturday,Business,0
9519,534.1413831358637,Credit,Walmart,International,5,Thursday,Business,0
9520,401.5341854217345,Credit,Target,Local,2,Friday,Business,0
9521,329.1150735001342,Credit,Amazon,International,12,Monday,Personal,0
9522,614.289928,Credit,Walmart,International,11,Tuesday,Personal,0
9523,939.7176113271381,Credit,Target,Local,17,Tuesday,Personal,0
9524,675.0273920727086,Debit,Amazon,International,5,Sunday,Personal,0
9525,83.99844459995235,Debit,Amazon,International,9,Tuesday,Personal,0
9526,466.0781237473124,Credit,Walmart,Local,5,Sunday,Personal,0
9527,891.9158901955212,Debit,Target,International,4,Tuesday,Personal,1
9528,103.51780154307602,Debit,Walmart,International,14,Thursday,Business,0
9529,988.9869550161679,Credit,Amazon,International,14,Monday,Business,0
9530,949.5786997089671,Credit,Walmart,Local,11,Sunday,Personal,0
9531,87.49173592,Credit,Walmart,International,8,Monday,Personal,0
9532,934.0791872450594,Credit,Amazon,Local,12,Sunday,Personal,1
9533,369.5012643568676,Credit,Amazon,Local,15,Sunday,Business,0
9534,846.2620754051039,Debit,Target,Local,20,Monday,Business,0
9535,424.19950433613883,Debit,Target,Local,1,Friday,Personal,0
9536,446.4465615754907,Credit,Amazon,International,16,Saturday,Business,0
9537,637.9006600677671,Credit,Amazon,International,8,Sunday,Personal,0
9538,776.7326450832235,Debit,Target,Local,22,Tuesday,Business,0
9539,43.45125943876615,Debit,Walmart,International,18,Wednesday,Personal,0
9540,597.2244356,Debit,Amazon,International,5,Saturday,Business,0
9541,194.8656641563973,Credit,Amazon,International,3,Monday,Personal,0
9542,352.49002268457093,Credit,Walmart,International,14,Friday,Business,0
9543,354.4889794936643,Debit,Target,International,17,Thursday,Business,0
9544,474.3697368189421,Credit,Target,International,11,Tuesday,Personal,0
9545,340.7950477574116,Debit,Walmart,Local,11,Friday,Personal,0
9546,116.28750726616109,Credit,Amazon,International,19,Saturday,Personal,0
9547,154.17245114019693,Credit,Walmart,Local,16,Wednesday,Business,0
9548,43.10360570548669,Debit,Amazon,International,6,Wednesday,Personal,0
9549,475.54659447546675,Debit,Target,Local,19,Thursday,Personal,0
9550,954.9032179044586,Credit,Amazon,International,4,Monday,Personal,0
9551,124.51847141163539,Debit,Amazon,Local,11,Monday,Personal,0
9552,946.8018480730512,Credit,Amazon,Local,16,Friday,Business,0
9553,736.0278995847726,Debit,Amazon,International,1,Sunday,Personal,0
9554,641.1238149048215,Debit,Amazon,International,3,Saturday,Personal,0
9555,648.8249777703272,Credit,Target,Local,1,Friday,Business,0
9556,828.4603719123193,Credit,Walmart,International,13,Saturday,Personal,0
9557,115.85066573602316,Credit,Target,International,13,Monday,Personal,0
9558,509.7067803298863,Debit,Amazon,International,12,Monday,Personal,0
9559,700.1202268781509,Debit,Walmart,International,16,Friday,Personal,0
9560,590.9522406228281,Credit,Amazon,Local,16,Tuesday,Personal,0
9561,834.4512803130617,Debit,Target,International,21,Saturday,Personal,0
9562,81.54899192123798,Credit,Target,International,17,Saturday,Personal,0
9563,693.7940291041743,Credit,Amazon,International,2,Wednesday,Business,0
9564,538.6874530808706,Credit,Amazon,International,20,Wednesday,Business,0
9565,385.3692553,Credit,Walmart,Local,15,Thursday,Personal,0
9566,346.87223241169056,Credit,Walmart,International,18,Wednesday,Personal,0
9567,624.6243064,Debit,Amazon,International,5,Saturday,Business,0
9568,892.0854208978221,Debit,Walmart,International,22,Sunday,Personal,1
9569,501.2141668401041,Credit,Amazon,Local,5,Friday,Business,0
9570,826.4759324,Debit,Amazon,International,17,Tuesday,Business,0
9571,408.13481802552786,Credit,Amazon,Local,8,Friday,Personal,0
9572,111.37051816524477,Debit,Target,International,17,Monday,Business,0
9573,70.89067909405216,Debit,Amazon,International,5,Saturday,Business,0
9574,60.82102761,Credit,Amazon,Local,8,Monday,Personal,0
9575,386.34864053809326,Debit,Amazon,Local,17,Saturday,Personal,0
9576,343.86537332748367,Credit,Walmart,International,15,Wednesday,Personal,0
9577,720.7576533863438,Debit,Amazon,International,23,Tuesday,Personal,0
9578,745.3932865690172,Credit,Target,International,22,Saturday,Personal,0
9579,60.34542914540243,Credit,Target,International,12,Thursday,Personal,0
9580,228.91203026012482,Credit,Amazon,International,10,Friday,Personal,0
9581,281.5192316573107,Credit,Amazon,Local,7,Thursday,Personal,0
9582,552.1358643013814,Credit,Amazon,International,23,Thursday,Personal,0
9583,153.07007166788077,Credit,Target,Local,16,Thursday,Personal,0
9584,142.60180720600036,Debit,Walmart,Local,8,Thursday,Personal,0
9585,944.3510003158784,Credit,Walmart,International,5,Friday,Business,0
9586,806.1608782248031,Debit,Amazon,International,0,Monday,Business,1
9587,188.8483530702586,Credit,Walmart,Local,0,Friday,Business,0
9588,412.50212982643603,Debit,Target,Local,12,Monday,Personal,0
9589,362.0657792649899,Credit,Amazon,International,6,Monday,Personal,0
9590,793.0940333247532,Credit,Walmart,Local,9,Friday,Business,0
9591,515.1107873133408,Debit,Amazon,Local,17,Friday,Business,0
9592,136.57123962353234,Credit,Amazon,Local,5,Friday,Business,0
9593,741.6021425246814,Credit,Target,International,12,Saturday,Business,0
9594,402.91909844266974,Credit,Target,International,4,Monday,Business,0
9595,270.2950051558256,Credit,Walmart,Local,20,Friday,Business,0
9596,381.74363580051295,Debit,Target,Local,14,Tuesday,Personal,0
9597,502.7789979708274,Credit,Amazon,International,11,Wednesday,Business,0
9598,349.6843612528393,Debit,Target,International,21,Wednesday,Business,0
9599,249.48671486584024,Credit,Walmart,Local,10,Tuesday,Personal,0
9600,404.5170085159405,Credit,Walmart,International,7,Wednesday,Personal,0
9601,28.98118164239926,Credit,Walmart,International,4,Monday,Business,0
9602,774.7728676353507,Credit,Target,International,7,Friday,Personal,0
9603,179.23544463190993,Debit,Target,International,4,Friday,Business,0
9604,53.46556749433088,Credit,Target,International,9,Sunday,Business,0
9605,657.1617059760284,Credit,Target,Local,14,Saturday,Personal,0
9606,776.1967675354355,Credit,Target,Local,5,Friday,Personal,0
9607,815.6908402769147,Debit,Walmart,International,23,Tuesday,Personal,0
9608,498.5740908,Debit,Walmart,International,17,Tuesday,Business,0
9609,213.31450284308545,Debit,Target,International,22,Monday,Business,0
9610,739.8554004773284,Debit,Amazon,International,2,Tuesday,Personal,0
9611,702.7159463827938,Credit,Walmart,Local,8,Saturday,Business,0
9612,253.8080267621415,Credit,Amazon,Local,9,Friday,Business,0
9613,904.3736783041651,Debit,Amazon,International,6,Saturday,Personal,0
9614,113.3277435020007,Credit,Walmart,International,18,Sunday,Personal,0
9615,982.8613571954124,Credit,Amazon,International,23,Monday,Business,0
9616,861.6453329,Debit,Amazon,International,1,Monday,Business,0
9617,691.0196590242845,Credit,Walmart,International,7,Friday,Personal,0
9618,939.3623893970346,Debit,Walmart,Local,6,Thursday,Personal,0
9619,725.0880566404707,Debit,Target,Local,4,Friday,Personal,0
9620,198.55242705974547,Debit,Walmart,International,3,Monday,Personal,0
9621,447.7345767316836,Debit,Amazon,International,10,Thursday,Personal,0
9622,80.78799409,Debit,Walmart,Local,9,Friday,Business,0
9623,395.76084806523426,Debit,Target,Local,0,Friday,Personal,0
9624,744.1869895398365,Credit,Walmart,Local,3,Thursday,Business,0
9625,392.57891742150923,Credit,Amazon,International,21,Thursday,Business,0
